#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.2,0.28205,-0.18182,0.0
0.2,-0.23077,-0.13636,0.0
-0.33333,-0.23077,-0.72727,0.0
-0.33333,-0.076923,-0.18182,0.0
-0.33333,-0.74359,-0.22727,0.33333
-0.33333,-0.23077,0.090909,0.28571
-0.33333,-0.53846,-0.18182,0.42857
-0.33333,-0.53846,-0.045455,0.38095
-0.33333,-0.64103,0.090909,0.38095
-0.066667,-0.58974,0.045455,0.38095
-0.066667,-0.23077,0.090909,0.14286
0.066667,-0.17949,0.22727,0.14286
0.066667,-0.4359,0.090909,0.28571
0.066667,-0.4359,0.22727,0.28571
0.066667,-0.79487,0.77273,0.71429
-0.46667,-0.53846,0.81818,0.71429
-0.46667,-0.94872,0.5,0.57143
-0.37778,-0.38462,0.77273,0.57143
-0.37778,-0.64103,0.090909,0.38095
-0.37778,-0.89744,0.31818,0.7619
-0.37778,-1.0,0.36364,0.80952
-0.37778,-0.79487,0.77273,0.57143
-0.73333,-0.94872,0.5,0.57143
-0.73333,-0.84615,0.81818,0.52381
-0.33333,-1.0,0.90909,0.52381
-0.37778,-0.69231,0.77273,0.52381
-0.37778,-0.74359,0.5,0.85714
-0.28889,-0.53846,0.77273,0.85714
-0.51111,-0.38462,0.90909,0.85714
-0.51111,-0.48718,0.90909,0.42857
-0.51111,-0.48718,0.77273,0.14286
-0.51111,-1.0,0.77273,0.42857
-0.2,-0.94872,0.86364,0.42857
-0.2,-0.69231,0.77273,0.33333
-0.64444,-0.58974,0.86364,0.33333
-0.64444,-0.64103,0.95455,0.57143
-0.066667,0.076923,-0.31818,-0.19048
-0.066667,0.076923,-0.31818,0.0
0.066667,0.23077,-0.81818,0.0
-0.2,0.23077,-0.54545,0.0
-0.2,0.17949,-0.31818,-0.14286
-0.11111,0.17949,-0.59091,-0.14286
-0.11111,0.33333,-0.31818,-0.42857
-0.11111,0.38462,-0.090909,-0.14286
-0.11111,0.38462,-0.090909,-0.14286
-0.46667,-0.12821,0.045455,-0.14286
-0.46667,-0.33333,0.045455,0.19048
-0.33333,-0.076923,-0.18182,0.19048
0.066667,-0.076923,-0.045455,0.19048
0.066667,0.076923,-0.090909,0.0
0.066667,-0.48718,0.090909,0.14286
0.066667,-0.076923,0.090909,0.0
0.066667,-0.48718,0.090909,0.0
0.066667,0.076923,0.090909,0.0
0.15556,-0.12821,-0.31818,0.0
0.066667,-0.076923,-0.18182,0.0
0.2,-0.17949,-0.18182,0.0
-0.55556,-0.025641,0.090909,0.0
0.2,-0.076923,-0.045455,0.0
0.2,0.076923,-0.13636,0.095238
0.2,0.28205,-0.31818,0.14286
0.2,-0.076923,-0.045455,0.0
-0.33333,-0.74359,-0.81818,0.0
-0.46667,-0.38462,-0.81818,0.0
-0.11111,-0.38462,-0.045455,0.0
-0.11111,-0.38462,0.0,0.14286
-0.2,-0.84615,-0.045455,0.14286
-0.2,-1.0,0.0,0.38095
-0.2,-0.58974,-0.31818,0.42857
-0.2,-0.076923,0.090909,0.42857
0.11111,-0.23077,0.090909,0.42857
0.11111,-0.076923,0.18182,0.28571
-0.11111,-0.23077,-0.13636,0.28571
-0.066667,-0.38462,0.72727,0.28571
-0.066667,-0.53846,0.77273,0.80952
-0.066667,-0.69231,0.72727,0.80952
-0.6,-0.53846,0.5,0.80952
-0.6,-0.4359,0.77273,0.57143
-0.15556,-0.64103,0.22727,0.57143
-0.55556,-1.0,0.5,0.57143
-0.64444,-1.0,0.5,0.57143
-0.64444,-0.84615,0.63636,0.7619
-0.64444,-1.0,0.72727,0.90476
-0.33333,-1.0,0.77273,0.90476
-0.33333,-0.89744,0.77273,0.85714
-0.33333,-1.0,0.77273,0.71429
-0.33333,-1.0,0.77273,0.71429
-0.42222,-0.69231,0.72727,0.71429
-0.42222,-0.64103,0.90909,0.33333
-0.2,-0.38462,0.86364,0.33333
-0.2,-0.38462,0.90909,0.19048
-0.24444,-0.74359,0.77273,0.19048
0.2,0.076923,-0.31818,0.047619
-0.28889,0.28205,-0.31818,0.047619
-0.28889,0.12821,-0.31818,-0.095238
-0.2,0.076923,-0.63636,-0.095238
-0.066667,0.076923,-0.86364,-0.095238
-0.066667,0.23077,-0.22727,-0.095238
0.28889,-0.025641,-0.22727,-0.095238
0.28889,-0.53846,-0.31818,0.0
0.2,-0.23077,-0.40909,0.0
0.15556,0.33333,-0.045455,0.0
0.15556,0.38462,-0.045455,-0.14286
0.15556,0.28205,0.090909,-0.14286
0.066667,-0.025641,0.090909,-0.14286
0.066667,0.076923,-0.13636,0.2381
-0.33333,0.076923,-0.045455,0.2381
-0.33333,-0.076923,-0.13636,0.0
-0.42222,-0.23077,0.090909,0.0
-0.24444,-0.025641,0.090909,0.0
-0.24444,0.076923,0.090909,0.095238
-0.24444,-0.12821,0.090909,0.0
0.022222,0.28205,-0.045455,0.0
0.24444,0.12821,-0.18182,0.0
0.066667,0.23077,-0.18182,0.0
0.066667,-0.076923,-0.18182,0.095238
0.15556,-0.33333,0.045455,0.095238
0.15556,-0.17949,-0.18182,0.14286
0.15556,0.23077,-0.36364,0.14286
0.15556,0.025641,-0.18182,-0.71429
0.15556,-0.076923,-0.045455,0.047619
0.15556,-0.33333,-0.045455,0.28571
-0.33333,-0.38462,-0.18182,0.28571
0.066667,-0.69231,0.090909,0.28571
-0.2,-0.23077,0.0,0.28571
-0.2,-0.53846,-0.045455,0.33333
-0.2,-0.38462,0.090909,0.14286
-0.066667,-0.74359,0.090909,0.14286
-0.066667,-0.38462,-0.13636,0.28571
-0.066667,-0.076923,0.090909,-0.095238
-0.37778,-0.4359,0.090909,-0.095238
-0.37778,-0.53846,0.090909,0.2381
-0.37778,-0.38462,0.45455,0.57143
0.022222,-0.64103,0.77273,0.57143
0.022222,-0.94872,0.40909,0.71429
0.022222,-0.53846,0.72727,0.71429
-0.46667,-0.38462,0.77273,0.71429
-0.46667,-0.4359,0.31818,0.19048
-0.33333,-0.48718,0.090909,0.19048
-0.51111,-0.74359,0.45455,0.19048
-0.46667,-0.74359,0.72727,0.19048
-0.68889,-0.74359,0.77273,0.19048
-0.68889,-0.74359,0.77273,0.57143
-0.37778,-0.74359,0.86364,0.57143
-0.46667,-0.94872,0.77273,0.57143
-0.46667,-0.89744,0.77273,0.71429
-0.46667,-0.89744,0.77273,0.71429
-0.46667,-0.69231,0.77273,0.57143
-0.33333,-0.53846,0.90909,0.57143
-0.46667,-0.48718,0.77273,0.57143
-0.46667,-0.48718,0.81818,-0.52381
-0.46667,-0.48718,0.77273,0.7619
0.37778,-0.12821,-0.13636,-0.28571
0.37778,0.23077,-0.36364,-0.42857
0.37778,0.12821,-0.40909,-0.28571
0.37778,0.17949,-0.36364,-0.19048
0.37778,0.17949,-0.31818,-0.14286
0.066667,0.025641,-0.27273,-0.14286
0.066667,0.28205,-0.27273,-0.38095
0.066667,0.076923,-0.31818,-0.14286
0.066667,-0.076923,-0.31818,0.0
0.066667,0.025641,-1.0,-0.095238
0.066667,0.076923,-0.27273,-0.28571
0.2,-0.17949,-0.31818,-0.28571
-0.066667,0.025641,-0.59091,-0.28571
-0.066667,0.23077,-0.31818,-0.095238
0.066667,0.33333,-0.045455,-0.095238
0.066667,0.48718,-0.045455,-0.28571
0.066667,-0.12821,-0.045455,0.0
-0.28889,0.23077,-0.27273,0.0
-0.28889,0.17949,-0.090909,0.28571
-0.28889,0.17949,-0.045455,0.047619
-0.28889,-0.4359,-0.045455,-0.14286
-0.2,0.076923,0.090909,-0.14286
-0.2,0.076923,0.090909,0.0
-0.2,-0.38462,0.090909,0.14286
-0.066667,0.17949,0.090909,0.14286
-0.066667,-0.076923,-0.31818,0.095238
-0.066667,-0.23077,-0.18182,0.14286
0.2,-0.025641,-0.090909,0.14286
-0.066667,-0.076923,0.090909,0.14286
0.066667,0.076923,-0.045455,0.14286
0.11111,-0.025641,-0.045455,0.14286
0.11111,0.23077,-0.27273,0.19048
-0.2,0.076923,-0.36364,0.19048
-0.2,-0.4359,-0.81818,0.19048
-0.46667,-0.076923,-0.22727,0.19048
-0.46667,-0.64103,-0.045455,0.52381
-0.46667,-0.38462,0.0,0.2381
-0.46667,-0.38462,0.090909,0.38095
-0.33333,-0.38462,-0.13636,0.38095
-0.24444,-0.53846,-0.090909,0.38095
-0.066667,-0.23077,0.090909,0.38095
-0.066667,-0.28205,0.090909,0.38095
-0.066667,-0.4359,0.13636,0.42857
-0.022222,-0.076923,0.27273,0.42857
-0.022222,-0.076923,0.13636,0.42857
-0.022222,-0.38462,0.5,0.52381
-0.022222,-0.4359,0.77273,0.71429
-0.46667,-0.79487,0.81818,0.71429
-0.68889,-0.53846,0.77273,0.71429
-0.68889,-0.4359,0.81818,0.047619
-0.68889,-0.74359,0.22727,0.52381
-0.68889,-0.89744,0.36364,0.47619
-0.68889,-0.79487,0.40909,0.85714
-0.51111,-1.0,0.68182,0.85714
-0.51111,-1.0,0.68182,0.85714
-0.51111,-0.69231,0.77273,0.71429
-0.33333,-0.94872,0.86364,0.71429
-0.33333,-0.94872,0.81818,0.85714
-0.46667,-0.69231,0.77273,0.85714
-0.46667,-0.69231,0.81818,0.85714
-0.46667,-0.53846,0.86364,0.42857
-0.15556,0.23077,-0.36364,0.0
-0.15556,0.076923,-0.86364,0.095238
-0.15556,-0.4359,-0.22727,0.28571
-0.33333,-0.12821,-0.31818,0.28571
-0.066667,-0.89744,-0.090909,0.28571
-0.066667,-0.53846,-0.045455,0.42857
-0.066667,-0.28205,0.090909,0.28571
-0.33333,-0.89744,-0.045455,0.28571
0.022222,-0.4359,0.13636,0.28571
-0.55556,-0.33333,0.090909,0.28571
-0.55556,-0.025641,-0.045455,-0.47619
-0.066667,-0.23077,0.13636,-0.47619
-0.066667,-0.17949,0.0,0.047619
-0.46667,-0.4359,0.36364,0.047619
-0.46667,-0.79487,0.5,0.71429
-0.42222,-0.53846,0.90909,0.71429
-0.066667,-0.89744,0.68182,0.71429
-0.066667,-0.38462,0.77273,0.28571
-0.066667,-0.38462,0.36364,0.047619
-0.066667,-0.38462,0.22727,0.33333
-0.64444,-0.64103,0.5,0.33333
-0.64444,-0.89744,0.77273,0.90476
-0.55556,-0.64103,0.68182,0.90476
-0.55556,-0.53846,0.86364,0.90476
-0.55556,-0.74359,0.77273,0.7619
-0.33333,-0.94872,0.77273,0.7619
-0.46667,-0.69231,0.77273,0.7619
-0.46667,-0.38462,0.86364,0.85714
-0.77778,-0.79487,0.77273,0.85714
-0.77778,-0.38462,0.90909,0.85714
-0.77778,-0.84615,0.81818,0.57143
-0.42222,-0.94872,0.90909,0.57143
-0.37778,-0.69231,0.81818,0.57143
-0.95556,-0.74359,0.77273,0.57143
-0.95556,-0.89744,0.81818,0.28571
-0.6,-0.94872,0.81818,0.28571
-0.15556,-1.0,0.77273,0.28571
-0.15556,-0.84615,0.5,0.71429
-0.15556,-0.48718,0.22727,0.7619
-0.28889,-0.38462,0.090909,0.7619
-0.2,-0.53846,-0.22727,0.7619
-0.2,-0.53846,0.090909,0.42857
-0.2,-0.4359,0.22727,0.85714
-0.2,-0.94872,-0.31818,0.85714
-0.2,-1.0,-0.54545,0.57143
0.022222,-0.69231,-0.045455,0.57143
0.2,-0.69231,0.13636,0.57143
0.2,-0.53846,0.31818,0.57143
0.28889,-0.38462,0.36364,0.57143
0.28889,-0.53846,0.22727,0.57143
0.28889,-0.64103,0.36364,0.38095
0.73333,0.076923,-0.77273,-0.71429
0.73333,0.076923,-0.31818,-0.047619
0.33333,-0.17949,-0.18182,-0.047619
0.33333,0.076923,-0.18182,0.0
-0.15556,0.12821,-0.18182,0.0
-0.15556,0.23077,-0.18182,-0.42857
-0.15556,0.23077,-0.18182,-0.2381
-0.15556,0.23077,-0.18182,-0.047619
0.066667,-0.23077,-0.22727,-0.047619
0.066667,-0.076923,-0.22727,-0.19048
0.066667,0.23077,-0.22727,-0.19048
0.066667,0.076923,-0.18182,-0.28571
0.066667,0.076923,-0.27273,-0.14286
0.2,0.38462,-0.54545,-0.14286
0.2,0.38462,-0.54545,-0.2381
0.2,0.076923,-0.36364,-0.095238
0.2,0.23077,-0.18182,-0.33333
-0.022222,0.076923,-0.090909,-0.33333
0.066667,0.076923,-0.090909,-0.33333
0.022222,-0.076923,-0.090909,-0.33333
0.022222,-0.23077,-0.090909,0.14286
-0.15556,-0.38462,-0.045455,0.14286
-0.15556,0.23077,-0.18182,0.28571
-0.15556,0.076923,-0.045455,0.14286
-0.15556,0.076923,0.090909,0.19048
0.022222,-0.076923,0.090909,0.19048
0.2,-0.28205,0.090909,0.19048
0.2,0.23077,0.090909,-0.19048
-0.2,-0.17949,0.045455,-0.19048
-0.2,-0.17949,-0.22727,0.0
-0.2,0.12821,-0.31818,0.14286
-0.2,-0.025641,-0.13636,0.2381
0.2,-0.38462,0.090909,0.2381
0.2,-0.23077,-0.045455,0.2381
-0.2,-0.38462,-0.13636,0.2381
0.15556,0.23077,-0.68182,0.2381
0.15556,-0.12821,-0.18182,0.14286
-0.6,-0.38462,-0.18182,0.14286
-0.11111,0.23077,-0.40909,0.14286
-0.11111,-0.38462,-0.045455,0.38095
-0.11111,-0.38462,0.090909,0.33333
-0.28889,-0.38462,-0.090909,0.33333
-0.46667,-0.58974,-0.54545,0.33333
-0.15556,-0.23077,0.18182,0.33333
-0.2,-0.89744,0.090909,0.33333
-0.2,-0.28205,0.090909,0.14286
0.066667,-0.38462,0.090909,0.14286
0.066667,-0.4359,0.090909,0.28571
0.066667,-0.076923,-0.27273,0.33333
-0.24444,-0.38462,0.31818,0.33333
-0.24444,-0.53846,0.77273,0.57143
-0.2,-0.53846,0.77273,0.57143
-0.2,-0.38462,0.77273,0.57143
-0.2,-0.38462,0.77273,0.38095
-0.42222,-0.53846,0.22727,0.38095
-0.42222,-0.38462,0.22727,0.28571
-0.55556,-1.0,0.45455,0.28571
-0.55556,-1.0,0.77273,0.57143
-0.55556,-0.69231,0.77273,0.28571
-0.33333,-0.53846,0.77273,0.28571
0.86667,0.38462,-0.72727,-0.7619
0.86667,0.025641,-0.68182,-0.80952
0.91111,0.23077,-0.63636,-0.80952
0.91111,0.38462,-0.31818,-0.33333
0.73333,0.17949,-0.31818,-0.33333
0.73333,-0.48718,-0.13636,0.0
0.37778,0.025641,-0.090909,0.0
0.37778,0.23077,-0.045455,-0.14286
0.37778,0.17949,-0.13636,-0.2381
0.37778,-0.12821,-0.18182,-0.14286
-0.11111,0.076923,-0.18182,-0.14286
0.28889,-0.025641,-0.31818,-0.14286
0.066667,0.076923,-0.36364,-0.14286
-0.066667,0.076923,-0.31818,-0.14286
-0.066667,0.23077,-0.31818,-0.14286
-0.066667,0.23077,-0.27273,-0.14286
-0.066667,0.28205,-0.54545,0.0
0.066667,0.17949,-0.86364,0.0
0.066667,0.12821,-0.45455,-0.61905
-0.022222,0.23077,-0.36364,-0.61905
-0.022222,0.28205,-0.13636,-0.90476
-0.022222,-0.12821,-0.13636,-0.57143
-0.42222,0.38462,-0.13636,-0.57143
-0.11111,0.23077,-0.045455,-0.57143
0.066667,0.23077,-0.045455,-0.57143
-0.066667,-0.025641,-0.045455,-0.57143
0.066667,-0.53846,-0.045455,-0.57143
0.066667,-0.025641,-0.045455,0.0
-0.24444,-0.33333,-0.045455,0.0
-0.24444,-0.025641,-0.045455,-0.047619
-0.15556,-0.28205,0.090909,-0.047619
-0.15556,-0.23077,0.090909,-0.14286
0.2,0.076923,-0.045455,-0.14286
0.2,0.17949,-0.31818,-0.14286
0.2,0.17949,-0.045455,0.19048
0.2,-0.38462,0.0,0.19048
0.2,-0.4359,0.045455,-0.19048
0.2,-0.076923,-0.13636,0.0
0.2,0.076923,-0.22727,-0.38095
0.2,-0.23077,-0.18182,0.0
0.2,-0.4359,-0.045455,0.14286
-0.2,-0.23077,-0.22727,0.14286
-0.2,-0.38462,0.090909,0.42857
-0.2,-0.28205,0.090909,0.28571
-0.42222,-0.4359,-0.31818,0.28571
-0.066667,-0.84615,0.045455,0.28571
-0.2,-0.53846,-0.63636,0.28571
-0.2,-0.79487,-0.13636,0.47619
-0.33333,-0.79487,-0.045455,0.47619
-0.33333,-0.4359,0.090909,-0.047619
-0.33333,-0.38462,0.22727,0.28571
-0.066667,-0.4359,-0.045455,0.28571
-0.2,-0.4359,0.18182,0.28571
-0.2,-0.38462,0.54545,0.71429
-0.73333,-0.84615,0.77273,0.71429
-0.73333,-0.89744,0.81818,0.57143
-0.73333,-0.38462,0.77273,0.38095
-0.15556,-0.38462,0.36364,0.38095
-0.6,-0.69231,0.27273,0.38095
-0.6,-0.84615,0.22727,0.80952
0.82222,0.38462,-0.81818,-0.66667
0.82222,0.84615,-0.77273,-0.80952
0.95556,0.38462,-0.72727,-0.80952
0.95556,0.23077,-1.0,-0.57143
1.0,-0.076923,-0.86364,-0.57143
1.0,-0.17949,-0.68182,-0.2381
1.0,0.076923,-0.81818,-0.42857
1.0,-0.025641,-0.45455,-0.47619
0.6,0.076923,-0.31818,-0.47619
0.6,-0.38462,-0.18182,0.0
0.46667,0.23077,0.045455,0.0
0.066667,-0.23077,-0.18182,0.0
0.066667,0.17949,-0.31818,0.0
0.066667,0.17949,-0.31818,0.0
0.066667,0.076923,-0.36364,0.047619
-0.15556,0.23077,-0.54545,0.047619
-0.066667,0.23077,-0.54545,0.047619
-0.066667,0.12821,-0.36364,0.047619
-0.066667,0.076923,-0.31818,-0.095238
-0.11111,-0.48718,-0.31818,-0.095238
-0.11111,0.17949,-0.86364,-0.095238
-0.022222,0.4359,-0.81818,-0.095238
-0.022222,0.38462,-0.31818,-0.14286
-0.022222,0.28205,-0.31818,-0.19048
0.022222,0.12821,-0.59091,-0.19048
0.022222,0.38462,-0.045455,-0.047619
0.022222,0.23077,-0.045455,-0.047619
-0.33333,0.23077,0.045455,-0.047619
0.15556,-0.23077,0.045455,-0.047619
0.15556,0.076923,-0.18182,0.19048
-0.28889,0.12821,-0.045455,0.19048
-0.28889,-0.025641,-0.045455,0.047619
-0.28889,-0.4359,0.090909,0.095238
-0.066667,-0.025641,0.090909,0.095238
-0.066667,-0.53846,0.090909,-0.047619
-0.2,0.12821,0.090909,-0.047619
0.2,-0.076923,-0.18182,-0.047619
0.066667,0.025641,-0.045455,-0.047619
0.066667,-0.28205,-0.045455,0.14286
-0.2,0.12821,0.090909,0.14286
-0.2,-0.076923,0.0,0.14286
-0.2,0.076923,-0.18182,0.0
-0.066667,0.23077,-0.22727,0.0
-0.066667,-0.076923,-0.59091,-0.14286
-0.46667,-0.076923,-0.90909,-0.14286
-0.46667,-0.076923,-0.22727,-0.14286
-0.46667,-0.38462,-0.045455,0.28571
-0.46667,-1.0,0.18182,0.28571
-0.42222,-0.4359,-0.13636,0.28571
-0.42222,-0.48718,0.0,0.28571
-0.42222,-0.84615,0.090909,0.2381
-0.42222,-0.69231,-0.36364,0.42857
-0.42222,-0.12821,0.090909,0.28571
-0.42222,-0.64103,0.22727,-0.14286
-0.2,-0.33333,-0.045455,-0.14286
-0.24444,-0.48718,0.18182,-0.14286
-0.11111,-0.53846,0.40909,-0.14286
-0.11111,-0.84615,0.63636,0.57143
-0.73333,-0.53846,0.40909,0.57143
-0.73333,-0.38462,0.5,0.71429
-1.0,-0.64,0.28571,0.35
-0.61905,-0.2,0.71429,0.3
-0.7619,-0.32,0.42857,0.25
-0.85714,-0.36,0.85714,0.2
-0.57143,-0.64,0.85714,0.35
-0.80952,-0.52,0.71429,0.65
-0.85714,-0.6,0.90476,0.5
-0.95238,-0.6,0.85714,0.5
-0.95238,-0.6,0.85714,0.5
-0.85714,-0.44,0.85714,0.35
-0.85714,-0.56,0.7619,0.65
-0.7619,-0.44,0.85714,0.65
-1.0,-0.44,0.95238,0.8
-0.71429,-0.52,0.57143,0.8
-0.61905,-0.72,0.42857,0.75
-0.71429,-0.32,-0.14286,0.8
-0.42857,-0.28,0.28571,0.25
-0.42857,-0.32,0.14286,0.15
-0.57143,-0.08,0.2381,0.5
-0.42857,-0.32,0.2381,0.4
-0.42857,-0.56,0.095238,-0.05
-0.14286,-0.08,-0.047619,0.1
-0.2381,-0.16,-0.095238,0.35
-0.19048,-0.08,0.14286,0.2
-0.28571,-0.2,0.047619,0.15
0.91111,0.64103,-0.59091,-0.57143
0.86667,-0.12821,-0.90909,-0.57143
1.0,0.64103,-1.0,-0.57143
1.0,0.48718,-1.0,-1.0
1.0,0.33333,-0.90909,-1.0
1.0,0.28205,-0.59091,-0.57143
1.0,0.53846,-1.0,-0.90476
1.0,0.38462,-0.77273,-0.71429
1.0,0.23077,-0.31818,-0.28571
1.0,0.28205,-0.18182,-0.14286
0.73333,0.23077,-0.18182,-0.14286
0.42222,-0.17949,-0.045455,-0.14286
0.066667,-0.076923,-0.045455,-0.14286
0.2,0.076923,-0.27273,-0.14286
0.24444,0.025641,-0.45455,-0.14286
0.066667,-0.33333,-0.31818,-0.14286
0.11111,-0.38462,-0.31818,-0.14286
0.11111,-0.23077,-0.31818,0.095238
0.11111,0.076923,-0.40909,0.047619
0.11111,-0.28205,-0.5,0.047619
0.11111,0.17949,-0.45455,0.047619
0.11111,0.33333,-0.72727,-0.14286
0.11111,0.076923,-0.5,-0.2381
0.11111,0.38462,-0.18182,-0.047619
-0.066667,0.12821,-0.18182,-0.047619
0.11111,0.025641,-0.18182,-0.047619
0.11111,0.025641,-0.36364,0.14286
0.2,0.23077,-0.18182,0.14286
-0.066667,0.076923,0.0,0.14286
-0.066667,0.076923,0.090909,-0.2381
-0.066667,-0.23077,-0.13636,-0.2381
0.066667,0.23077,-0.13636,-0.2381
0.066667,0.12821,-0.045455,0.14286
0.2,-0.38462,-0.13636,0.14286
-0.066667,-0.33333,0.0,0.14286
-0.15556,-0.79487,0.090909,0.14286
-0.066667,0.076923,0.090909,0.14286
-0.24444,0.076923,0.090909,0.14286
-0.24444,0.025641,-0.13636,-0.047619
0.11111,0.076923,-0.36364,-0.047619
0.11111,0.076923,-0.18182,-0.047619
0.11111,-0.28205,-0.31818,0.0
-0.37778,-0.076923,0.045455,0.0
0.24444,0.076923,-0.090909,0.0
0.24444,-0.23077,-0.68182,0.14286
-0.33333,-0.076923,-0.22727,0.14286
-0.33333,-0.38462,-0.045455,-0.14286
-0.33333,-0.23077,-0.18182,0.14286
-0.37778,-0.48718,-0.13636,0.14286
-0.37778,-0.38462,-0.40909,-0.047619
-0.37778,-0.38462,0.090909,0.42857
-0.37778,-0.64103,0.090909,0.2381
-0.37778,-0.84615,-0.31818,0.42857
-0.24444,-0.38462,-0.22727,0.42857
-0.24444,-0.38462,-0.045455,0.52381
-0.24444,-0.38462,0.090909,0.42857
0.11111,-0.025641,0.090909,0.42857
0.11111,-0.23077,-0.045455,0.28571
-0.91111,-0.28205,0.36364,0.28571
0.28889,-0.23077,0.090909,-0.047619
0.15556,-0.076923,-0.090909,0.0
0.15556,-0.38462,-0.22727,0.0
0.15556,-0.076923,-0.27273,0.19048
0.15556,-0.4359,0.090909,0.14286
0.15556,-0.17949,-0.045455,0.38095
0.15556,-0.64103,-0.81818,0.047619
-0.11111,-0.48718,-0.36364,0.42857
-0.11111,-0.48718,-0.18182,0.42857
-0.11111,-0.94872,0.045455,0.14286
-0.11111,-0.74359,-0.045455,0.14286
-0.37778,-0.69231,0.22727,0.2381
-0.022222,-0.23077,0.090909,0.2381
-0.022222,-0.076923,0.090909,0.2381
-0.066667,-0.48718,0.045455,0.0
-0.066667,-0.38462,0.27273,0.0
-0.2,-0.4359,0.090909,0.14286
-0.066667,-0.38462,0.22727,0.14286
-0.2,-0.53846,0.36364,0.14286
-0.2,-0.64103,0.5,0.14286
-0.2,-0.4359,0.45455,0.57143
-0.33333,-0.38462,0.40909,0.57143
-0.33333,-0.38462,0.72727,0.57143
-0.73333,-0.94872,0.77273,0.38095
-0.6,-1.0,0.36364,0.38095
-0.42222,-0.89744,0.63636,0.38095
-0.42222,-0.64103,0.36364,0.38095
-1.0,-0.69231,0.77273,0.71429
-0.37778,-0.69231,0.59091,0.71429
-0.2,-0.89744,0.77273,0.71429
-0.2,-0.38462,0.77273,0.71429
-0.51111,-0.4359,0.90909,0.71429
-0.51111,-0.58974,0.77273,0.71429
-0.42222,-1.0,0.77273,0.38095
-0.33333,-0.79487,0.77273,0.38095
-0.2,-0.53846,0.77273,0.38095
-0.2,-0.64103,0.86364,0.38095
-0.11111,-0.64103,0.90909,0.14286
-0.11111,-1.0,0.77273,0.14286
-0.46667,-1.0,0.77273,0.095238
-0.46667,-1.0,0.5,0.095238
-0.28889,-0.79487,0.18182,0.52381
-1.0,-0.64103,0.090909,0.52381
-1.0,-0.69231,-0.31818,0.52381
-1.0,-0.58974,-0.090909,0.42857
0.2,-0.79487,-0.045455,0.57143
0.2,-0.74359,0.090909,0.57143
-0.066667,-1.0,0.090909,0.57143
0.066667,-0.69231,0.090909,0.57143
0.2,-0.53846,0.18182,0.57143
0.2,-0.53846,0.090909,0.57143
-0.33333,0.23077,-0.045455,-0.57143
-0.33333,-0.38462,-0.045455,-0.57143
0.066667,-0.28205,0.045455,-0.57143
-0.066667,-0.076923,-0.045455,0.14286
-0.066667,0.076923,-0.18182,0.14286
-0.066667,0.076923,-0.18182,0.14286
-0.2,-0.53846,-0.045455,0.14286
-0.2,-0.28205,-0.63636,0.28571
-0.2,-0.33333,-0.54545,0.28571
-0.64444,-0.69231,-0.18182,0.28571
-0.64444,-0.38462,-0.045455,0.28571
-0.28889,-0.53846,0.090909,0.28571
-0.28889,-0.48718,-0.045455,0.33333
-0.28889,-0.38462,-0.045455,0.28571
-0.28889,-0.38462,0.18182,0.28571
-0.11111,-0.33333,0.090909,0.28571
-0.2,-0.17949,0.090909,0.28571
-0.066667,-0.38462,0.090909,-0.28571
-0.066667,-0.89744,0.36364,-0.28571
-0.46667,-0.74359,0.77273,0.42857
-0.46667,-0.64103,0.31818,0.42857
-0.46667,-0.69231,0.72727,0.42857
-0.46667,-0.64103,0.13636,0.38095
-0.46667,-0.38462,0.13636,0.38095
-0.2,-0.69231,0.63636,0.38095
-0.68889,-0.89744,0.63636,0.71429
-0.68889,-0.89744,0.36364,0.71429
-1.0,-1.0,0.45455,0.52381
-1.0,-0.74359,0.77273,0.47619
-1.0,-0.84615,0.81818,0.47619
-0.33333,-0.94872,0.68182,0.33333
-0.33333,-0.94872,0.5,0.33333
-0.46667,-0.53846,0.72727,0.33333
-0.33333,-0.38462,0.77273,0.33333
-0.6,-1.0,0.81818,0.2381
-0.6,-1.0,0.77273,0.2381
-0.15556,-1.0,0.77273,-0.38095
-0.15556,-0.69231,0.81818,0.28571
-0.15556,-0.53846,1.0,-0.42857
-0.15556,-0.94872,0.72727,0.14286
-0.15556,-0.79487,0.77273,0.14286
-0.86667,-1.0,0.36364,0.0
-0.86667,-0.79487,0.68182,0.28571
-0.86667,-0.74359,0.090909,0.52381
-0.86667,-0.69231,-0.31818,0.52381
-0.46667,-0.94872,0.090909,0.71429
-0.46667,-0.84615,0.13636,0.85714
-0.46667,-0.48718,0.0,0.85714
0.15556,-0.48718,0.0,0.71429
0.15556,-0.53846,-0.045455,0.85714
0.15556,-0.53846,0.0,0.57143
0.15556,-0.89744,0.18182,0.57143
-0.15556,-0.23077,-0.045455,-0.14286
-0.15556,0.076923,0.090909,-0.14286
-0.15556,-0.025641,0.090909,0.14286
0.022222,-0.17949,0.090909,0.14286
0.022222,0.076923,0.090909,0.14286
0.066667,0.076923,0.0,0.047619
-0.11111,0.025641,0.0,0.047619
0.066667,-0.28205,-0.090909,0.047619
0.066667,-0.17949,-0.045455,0.047619
0.066667,-0.076923,-0.18182,-0.095238
0.066667,0.025641,-0.045455,0.095238
0.066667,-0.69231,-0.13636,-0.71429
0.066667,-0.12821,0.090909,0.0
